1356098843000,Cable1_789,0.0006
1356102444000,Cable1_789,0.2634
1356106045000,Cable1_789,0.0495
1356109646000,Cable1_789,0.3847
1356113247000,Cable1_789,0.0873
1356116848000,Cable1_789,0.0477
1356120449000,Cable1_789,0.1344
1356124050000,Cable1_789,0.5027
1356127651000,Cable1_789,0.3295
1356131252000,Cable1_789,0.2086
1356134853000,Cable1_789,0.4775
1356138454000,Cable1_789,0.3604
1356142055000,Cable1_789,0.2946
1356145656000,Cable1_789,0.3331
1356149257000,Cable1_789,0.6921
1356152858000,Cable1_789,0.4853
1356156459000,Cable1_789,0.5244
1356160060000,Cable1_789,0.7114
1356163661000,Cable1_789,0.4919
1356167262000,Cable1_789,0.718
1356170863000,Cable1_789,0.6076
1356174464000,Cable1_789,0.4645
1356178065000,Cable1_789,0.5866
1356181666000,Cable1_789,0.5219
1356185267000,Cable1_789,1.26
1356188868000,Cable1_789,0.9733
1356192469000,Cable1_789,0.7472
1356196070000,Cable1_789,1.189
1356199671000,Cable1_789,0.5245
1356203272000,Cable1_789,1.3083
1356206873000,Cable1_789,0.7418
1356210474000,Cable1_789,1.2305
1356214075000,Cable1_789,1.0482
1356217676000,Cable1_789,0.9848
1356221277000,Cable1_789,0.7639
1356224878000,Cable1_789,0.6705
1356228479000,Cable1_789,0.9942
1356232080000,Cable1_789,1.2707
1356235681000,Cable1_789,0.8009
1356239282000,Cable1_789,1.282
1356242883000,Cable1_789,0.4167
1356246484000,Cable1_789,1.1007
1356250085000,Cable1_789,1.2706
1356253686000,Cable1_789,1.1736
1356257287000,Cable1_789,1.5476
1356260888000,Cable1_789,1.3109
1356264489000,Cable1_789,1.5767
1356268090000,Cable1_789,1.635
1356271691000,Cable1_789,1.8297
1356275292000,Cable1_789,1.8329
1356278893000,Cable1_789,1.4852
1356282494000,Cable1_789,1.7949
1356286095000,Cable1_789,2.1456
1356289696000,Cable1_789,1.9356
1356293297000,Cable1_789,1.7682
1356296898000,Cable1_789,2.4479
1356300499000,Cable1_789,2.4461
1356304100000,Cable1_789,2.5839
1356307701000,Cable1_789,2.4562
1356311302000,Cable1_789,2.1836
1356314903000,Cable1_789,2.2494
1356318504000,Cable1_789,2.4076
1356322105000,Cable1_789,2.8459
1356325706000,Cable1_789,2.609
1356329307000,Cable1_789,2.8614
1356332908000,Cable1_789,2.8026
1356336509000,Cable1_789,2.6309
1356340110000,Cable1_789,2.4179
1356343711000,Cable1_789,2.7563
1356347312000,Cable1_789,2.7231
1356350913000,Cable1_789,3.0061
1356354514000,Cable1_789,2.9587
1356358115000,Cable1_789,2.8441
1356361716000,Cable1_789,3.4605
1356365317000,Cable1_789,3.467
1356368918000,Cable1_789,3.3002
1356372519000,Cable1_789,3.0555
1356376120000,Cable1_789,2.8895
1356379721000,Cable1_789,3.285
1356383322000,Cable1_789,2.8736
1356386923000,Cable1_789,3.2649
1356390524000,Cable1_789,3.1048
1356394125000,Cable1_789,3.2846
1356397726000,Cable1_789,3.2516
1356401327000,Cable1_789,3.313
1356404928000,Cable1_789,3.3602
1356408529000,Cable1_789,3.3948
1356412130000,Cable1_789,3.278
1356415731000,Cable1_789,3.3469
1356419332000,Cable1_789,3.268
1356422933000,Cable1_789,3.3499
1356426534000,Cable1_789,3.4797
1356430135000,Cable1_789,4.1856
1356433736000,Cable1_789,3.4901
1356437337000,Cable1_789,3.3508
1356440938000,Cable1_789,3.6185
1356444539000,Cable1_789,3.9954
1356448140000,Cable1_789,3.5296
1356451741000,Cable1_789,3.8255
1356455342000,Cable1_789,3.7236
1356458943000,Cable1_789,3.5486
1356462544000,Cable1_789,3.4617
1356466145000,Cable1_789,3.6989
1356469746000,Cable1_789,3.9512
1356473347000,Cable1_789,3.7768
1356476948000,Cable1_789,3.9904
1356480549000,Cable1_789,3.9679
1356484150000,Cable1_789,4.1172
1356487751000,Cable1_789,3.7225
1356491352000,Cable1_789,3.9196
1356494953000,Cable1_789,3.7382
1356498554000,Cable1_789,3.6351
1356502155000,Cable1_789,4.1406
1356505756000,Cable1_789,4.1941
1356509357000,Cable1_789,3.2447
1356512958000,Cable1_789,3.9295
1356516559000,Cable1_789,3.7474
1356520160000,Cable1_789,3.5464
1356523761000,Cable1_789,3.6384
1356527362000,Cable1_789,4.1946
1356530963000,Cable1_789,3.9661
1356534564000,Cable1_789,3.9074
1356538165000,Cable1_789,3.8959
1356541766000,Cable1_789,3.6248
1356545367000,Cable1_789,3.6289
1356548968000,Cable1_789,3.5899
1356552569000,Cable1_789,3.4417
1356556170000,Cable1_789,3.4828
1356559771000,Cable1_789,3.5481
1356563372000,Cable1_789,3.6251
1356566973000,Cable1_789,3.5284
1356570574000,Cable1_789,3.5477
1356574175000,Cable1_789,3.3181
1356577776000,Cable1_789,3.6666
1356581377000,Cable1_789,3.4007
1356584978000,Cable1_789,3.5824
1356588579000,Cable1_789,3.3604
1356592180000,Cable1_789,3.2526
1356595781000,Cable1_789,3.3999
1356599382000,Cable1_789,3.5404
1356602983000,Cable1_789,3.7191
1356606584000,Cable1_789,3.5843
1356610185000,Cable1_789,3.5823
1356613786000,Cable1_789,3.93
1356617387000,Cable1_789,3.5758
1356620988000,Cable1_789,3.4802
1356624589000,Cable1_789,3.6059
1356628190000,Cable1_789,3.7152
1356631791000,Cable1_789,3.1447
1356635392000,Cable1_789,3.4481
1356638993000,Cable1_789,3.5172
1356642594000,Cable1_789,3.3843
1356646195000,Cable1_789,3.8616
1356649796000,Cable1_789,3.641
1356653398000,Cable1_789,3.7075
1356656999000,Cable1_789,3.8875
1356660600000,Cable1_789,3.8758
1356664201000,Cable1_789,3.5763
1356667802000,Cable1_789,3.287
1356671403000,Cable1_789,3.0768
1356675004000,Cable1_789,3.468
1356678605000,Cable1_789,3.6377
1356682206000,Cable1_789,2.7784
1356685807000,Cable1_789,3.5463
1356689408000,Cable1_789,3.5296
1356693009000,Cable1_789,3.5718
1356696610000,Cable1_789,3.0982
1356700211000,Cable1_789,3.3988
1356703812000,Cable1_789,3.4577
1356707413000,Cable1_789,2.9816
1356711014000,Cable1_789,3.3816
1356714615000,Cable1_789,3.2216
1356718216000,Cable1_789,3.4275
1356721817000,Cable1_789,3.5007
1356725418000,Cable1_789,3.3674
1356729019000,Cable1_789,3.2842
1356732620000,Cable1_789,3.3588
1356736221000,Cable1_789,3.1842
1356739822000,Cable1_789,3.4863
1356743423000,Cable1_789,3.2452
1356747024000,Cable1_789,3.4007
1356750625000,Cable1_789,3.1514
1356754226000,Cable1_789,3.5497
1356757827000,Cable1_789,3.7289
1356761428000,Cable1_789,3.859
1356765029000,Cable1_789,3.4715
1356768630000,Cable1_789,3.3196
1356772231000,Cable1_789,3.9423
1356775832000,Cable1_789,3.5833
1356779433000,Cable1_789,3.4124
1356783034000,Cable1_789,3.858
1356786635000,Cable1_789,3.8732
1356790236000,Cable1_789,4.0671
1356793837000,Cable1_789,3.9183
1356797438000,Cable1_789,4.0004
1356801039000,Cable1_789,3.8563
1356804640000,Cable1_789,3.9193
1356808241000,Cable1_789,3.8964
1356811842000,Cable1_789,3.9549
1356815443000,Cable1_789,3.7422
1356819044000,Cable1_789,3.8564
1356822645000,Cable1_789,3.7215
1356826246000,Cable1_789,4.3675
1356829847000,Cable1_789,4.315
1356833448000,Cable1_789,4.0743
1356837049000,Cable1_789,3.8431
1356840650000,Cable1_789,4.3919
1356844251000,Cable1_789,4.3982
1356847852000,Cable1_789,4.0031
1356851453000,Cable1_789,4.071
1356855054000,Cable1_789,4.067
1356858655000,Cable1_789,3.6188
1356862256000,Cable1_789,4.0363
1356865857000,Cable1_789,4.2639
1356869458000,Cable1_789,4.1587
1356873059000,Cable1_789,4.2508
1356876660000,Cable1_789,3.7874
1356880261000,Cable1_789,4.2725
1356883862000,Cable1_789,3.9412
1356887463000,Cable1_789,4.0239
1356891064000,Cable1_789,4.06
1356894665000,Cable1_789,3.969
1356898266000,Cable1_789,4.1025
1356901867000,Cable1_789,4.0563
1356905468000,Cable1_789,4.0141
1356909069000,Cable1_789,4.0608
1356912670000,Cable1_789,4.4127
1356916271000,Cable1_789,4.4888
1356919872000,Cable1_789,4.3948
1356923473000,Cable1_789,4.4468
1356927074000,Cable1_789,4.3695
1356930675000,Cable1_789,4.3403
1356934276000,Cable1_789,4.1061
1356937877000,Cable1_789,4.256
1356941478000,Cable1_789,3.9425
1356945079000,Cable1_789,4.1991
1356948680000,Cable1_789,4.3235
1356952281000,Cable1_789,4.002
1356955882000,Cable1_789,4.2545
1356959483000,Cable1_789,4.4266
1356963084000,Cable1_789,4.2832
1356966685000,Cable1_789,4.1625
1356970286000,Cable1_789,4.0789
1356973887000,Cable1_789,4.3079
1356977488000,Cable1_789,4.4322
1356981089000,Cable1_789,4.1814
1356984690000,Cable1_789,4.3895
1356988291000,Cable1_789,4.395
1356991892000,Cable1_789,4.623
1356995493000,Cable1_789,4.2916
1356999094000,Cable1_789,4.4885
1357002695000,Cable1_789,4.4814
1357006296000,Cable1_789,4.7029
1357009897000,Cable1_789,4.6939
1357013498000,Cable1_789,4.655
1357017099000,Cable1_789,4.4772
1357020700000,Cable1_789,4.5744
1357024301000,Cable1_789,4.9212
1357027902000,Cable1_789,4.3515
1357031503000,Cable1_789,4.627
1357035104000,Cable1_789,4.6273
1357038705000,Cable1_789,4.4771
1357042306000,Cable1_789,4.5878
1357045907000,Cable1_789,4.6043
1357049508000,Cable1_789,4.4741
1357053109000,Cable1_789,4.6557
1357056710000,Cable1_789,4.9554
1357060311000,Cable1_789,4.8927
1357063912000,Cable1_789,4.8023
1357067513000,Cable1_789,4.6728
1357071114000,Cable1_789,4.6342
1357074715000,Cable1_789,4.3865
1357078316000,Cable1_789,4.59
1357081917000,Cable1_789,4.2664
1357085518000,Cable1_789,4.6439
1357089119000,Cable1_789,4.4851
1357092720000,Cable1_789,4.5226
1357096321000,Cable1_789,4.4535
1357099922000,Cable1_789,4.2613
1357103523000,Cable1_789,4.2638
1357107124000,Cable1_789,4.5789
1357110725000,Cable1_789,4.1608
1357114326000,Cable1_789,4.48
1357117927000,Cable1_789,4.3313
1357121528000,Cable1_789,3.9939
1357125129000,Cable1_789,4.0905
1357128730000,Cable1_789,4.4093
1357132331000,Cable1_789,4.1003
1357135932000,Cable1_789,3.8972
1357139533000,Cable1_789,3.9374
1357143134000,Cable1_789,3.3931
1357146735000,Cable1_789,4.1087
1357150336000,Cable1_789,3.7502
1357153937000,Cable1_789,3.6416
1357157538000,Cable1_789,3.6696
1357161139000,Cable1_789,3.8144
1357164740000,Cable1_789,3.5831
1357168341000,Cable1_789,3.6838
1357171942000,Cable1_789,3.553
1357175543000,Cable1_789,3.7372
1357179144000,Cable1_789,3.6656
1357182745000,Cable1_789,3.7602
1357186346000,Cable1_789,3.8868
1357189947000,Cable1_789,3.6104
1357193548000,Cable1_789,3.8276
1357197149000,Cable1_789,3.8929
1357200750000,Cable1_789,3.4937
1357204351000,Cable1_789,3.8404
1357207952000,Cable1_789,4.1343
1357211553000,Cable1_789,3.9872
1357215154000,Cable1_789,3.8007
1357218755000,Cable1_789,3.9569
1357222356000,Cable1_789,4.0864
1357225957000,Cable1_789,3.9174
1357229558000,Cable1_789,4.1906
1357233159000,Cable1_789,4.1178
1357236760000,Cable1_789,4.338
1357240361000,Cable1_789,4.2128
1357243962000,Cable1_789,4.0377
1357247563000,Cable1_789,4.2369
1357251164000,Cable1_789,4.2113
1357254765000,Cable1_789,4.1467
1357258366000,Cable1_789,4.2863
1357261967000,Cable1_789,4.4454
1357265568000,Cable1_789,4.4802
1357269169000,Cable1_789,4.4064
1357272770000,Cable1_789,4.6647
1357276371000,Cable1_789,4.7117
1357279972000,Cable1_789,4.6161
1357283573000,Cable1_789,4.6192
1357287174000,Cable1_789,4.6035
1357290775000,Cable1_789,4.68
1357294376000,Cable1_789,5.0433
1357297977000,Cable1_789,4.6365
1357301578000,Cable1_789,4.9572
1357305179000,Cable1_789,5.0733
1357308780000,Cable1_789,5.0828
1357312381000,Cable1_789,4.8866
1357315982000,Cable1_789,4.8872
1357319583000,Cable1_789,5.215
1357323184000,Cable1_789,5.2871
1357326785000,Cable1_789,5.1414
1357330386000,Cable1_789,4.9054
1357333987000,Cable1_789,5.1366
1357337588000,Cable1_789,5.6308
1357341189000,Cable1_789,5.5483
1357344790000,Cable1_789,5.7109
1357348391000,Cable1_789,5.1539
1357351992000,Cable1_789,5.2793
1357355593000,Cable1_789,5.1902
1357359194000,Cable1_789,4.9804
1357362795000,Cable1_789,5.1869
1357366396000,Cable1_789,5.4253
1357369997000,Cable1_789,5.0341
1357373598000,Cable1_789,5.3375
1357377199000,Cable1_789,5.3878
1357380800000,Cable1_789,5.4442
1357384401000,Cable1_789,5.6308
1357388002000,Cable1_789,5.5663
1357391603000,Cable1_789,5.6806
1357395204000,Cable1_789,5.4355
1357398805000,Cable1_789,5.5094
1357402406000,Cable1_789,5.6316
1357406007000,Cable1_789,5.7794
1357409608000,Cable1_789,5.4642
1357413209000,Cable1_789,5.5328
1357416810000,Cable1_789,5.6635
1357420411000,Cable1_789,5.4719
1357424012000,Cable1_789,5.2822
1357427613000,Cable1_789,5.3722
1357431214000,Cable1_789,5.3911
1357434815000,Cable1_789,5.4041
1357438416000,Cable1_789,5.3753
1357442017000,Cable1_789,5.3627
1357445618000,Cable1_789,5.3382
1357449219000,Cable1_789,5.6687
1357452820000,Cable1_789,5.5307
1357456421000,Cable1_789,5.4476
1357460022000,Cable1_789,5.3745
1357463623000,Cable1_789,5.6919
1357467224000,Cable1_789,5.4619
1357470825000,Cable1_789,5.4241
1357474426000,Cable1_789,5.5642
1357478027000,Cable1_789,5.6088
1357481628000,Cable1_789,5.6857
1357485229000,Cable1_789,5.6131
1357488830000,Cable1_789,5.4937
1357492431000,Cable1_789,5.6408
1357496032000,Cable1_789,5.7184
1357499633000,Cable1_789,5.7446
1357503234000,Cable1_789,5.6315
1357506835000,Cable1_789,5.619
1357510436000,Cable1_789,5.4863
1357514037000,Cable1_789,5.4784
1357517638000,Cable1_789,5.6494
1357521239000,Cable1_789,5.5865
1357524840000,Cable1_789,5.5612
1357528441000,Cable1_789,5.6012
1357532042000,Cable1_789,5.363
1357535643000,Cable1_789,5.4562
1357539244000,Cable1_789,5.451
1357542845000,Cable1_789,5.2065
1357546446000,Cable1_789,5.5428
1357550047000,Cable1_789,5.705
1357553648000,Cable1_789,5.7675
1357557249000,Cable1_789,5.5072
1357560850000,Cable1_789,5.3287
1357564451000,Cable1_789,5.3085
1357568052000,Cable1_789,5.4383
1357571653000,Cable1_789,5.8645
1357575254000,Cable1_789,5.4382
1357578855000,Cable1_789,5.6037
1357582456000,Cable1_789,5.7072
1357586057000,Cable1_789,5.7206
1357589658000,Cable1_789,5.8278
1357593259000,Cable1_789,5.6698
1357596860000,Cable1_789,5.6952
1357600461000,Cable1_789,5.7621
1357604062000,Cable1_789,5.814
1357607663000,Cable1_789,6.0834
1357611264000,Cable1_789,5.9573
1357614865000,Cable1_789,6.0338
1357618466000,Cable1_789,5.5533
1357622067000,Cable1_789,5.5526
1357625668000,Cable1_789,5.5735
1357629269000,Cable1_789,5.4432
1357632870000,Cable1_789,5.6355
1357636471000,Cable1_789,5.7726
1357640072000,Cable1_789,5.7947
1357643673000,Cable1_789,5.6846
1357647274000,Cable1_789,5.7433
1357650875000,Cable1_789,5.5847
1357654476000,Cable1_789,5.3929
1357658077000,Cable1_789,5.4992
1357661678000,Cable1_789,5.4387
1357665279000,Cable1_789,5.451
1357668880000,Cable1_789,5.5138
1357672481000,Cable1_789,5.5939
1357676082000,Cable1_789,5.5823
1357679683000,Cable1_789,5.5834
1357683284000,Cable1_789,5.825
1357686885000,Cable1_789,5.5084
1357690486000,Cable1_789,5.4952
1357694087000,Cable1_789,5.452
1357697688000,Cable1_789,5.6087
1357701289000,Cable1_789,5.359
1357704890000,Cable1_789,5.1868
1357708491000,Cable1_789,5.4364
1357712092000,Cable1_789,5.4522
1357715693000,Cable1_789,5.6535
1357719294000,Cable1_789,5.3308
1357722895000,Cable1_789,5.5961
1357726496000,Cable1_789,5.3865
1357730097000,Cable1_789,5.5997
1357733698000,Cable1_789,5.5874
1357737299000,Cable1_789,5.6713
1357740900000,Cable1_789,5.4038
1357744501000,Cable1_789,5.2391
1357748102000,Cable1_789,5.3636
1357751703000,Cable1_789,5.6451
1357755304000,Cable1_789,5.2141
1357758905000,Cable1_789,5.3399
1357762506000,Cable1_789,5.7758
1357766107000,Cable1_789,5.8124
1357769708000,Cable1_789,5.38
1357773309000,Cable1_789,5.6569
1357776910000,Cable1_789,5.4773
1357780511000,Cable1_789,5.2778
1357784112000,Cable1_789,5.0984
1357787713000,Cable1_789,5.0969
1357791314000,Cable1_789,5.1374
1357794915000,Cable1_789,5.1449
1357798516000,Cable1_789,5.2051
1357802117000,Cable1_789,5.0497
1357805718000,Cable1_789,5.2486
1357809319000,Cable1_789,5.0673
1357812920000,Cable1_789,4.7921
1357816521000,Cable1_789,4.9822
1357820122000,Cable1_789,4.9394
1357823723000,Cable1_789,4.8528
1357827324000,Cable1_789,5.1433
1357830925000,Cable1_789,5.5756
1357834526000,Cable1_789,5.4516
1357838127000,Cable1_789,5.162
1357841728000,Cable1_789,5.0211
1357845329000,Cable1_789,4.9277
1357848930000,Cable1_789,4.975
1357852531000,Cable1_789,5.1681
1357856132000,Cable1_789,5.0753
1357859733000,Cable1_789,4.8148
1357863334000,Cable1_789,4.6722
1357866935000,Cable1_789,4.8512
1357870536000,Cable1_789,4.9996
1357874137000,Cable1_789,4.6397
1357877738000,Cable1_789,4.7916
1357881339000,Cable1_789,4.6415
1357884940000,Cable1_789,4.5707
1357888541000,Cable1_789,4.7475
1357892142000,Cable1_789,4.5881
1357895743000,Cable1_789,4.679
1357899344000,Cable1_789,4.2303
1357902945000,Cable1_789,4.4888
1357906546000,Cable1_789,4.3082
1357910147000,Cable1_789,4.3745
1357913748000,Cable1_789,3.9899
1357917349000,Cable1_789,3.9326
1357920950000,Cable1_789,3.939
1357924551000,Cable1_789,4.2787
1357928152000,Cable1_789,3.6517
1357931753000,Cable1_789,4.1393
1357935354000,Cable1_789,3.808
1357938955000,Cable1_789,3.7551
1357942556000,Cable1_789,3.6385
1357946157000,Cable1_789,3.8132
1357949758000,Cable1_789,3.6732
1357953359000,Cable1_789,3.4145
1357956960000,Cable1_789,3.6548
1357960561000,Cable1_789,3.6915
1357964162000,Cable1_789,3.5917
1357967763000,Cable1_789,3.3986
1357971364000,Cable1_789,3.3379
1357974965000,Cable1_789,3.6468
1357978566000,Cable1_789,3.3551
1357982167000,Cable1_789,3.5814
1357985768000,Cable1_789,3.0854
1357989369000,Cable1_789,3.1137
1357992970000,Cable1_789,2.805
1357996571000,Cable1_789,2.835
1358000172000,Cable1_789,3.1422
1358003773000,Cable1_789,3.6133
1358007374000,Cable1_789,3.4171
1358010975000,Cable1_789,2.801
1358014576000,Cable1_789,2.9902
1358018177000,Cable1_789,2.8889
1358021778000,Cable1_789,3.0395
1358025379000,Cable1_789,2.7612
1358028980000,Cable1_789,2.5598
1358032581000,Cable1_789,3.0055
1358036182000,Cable1_789,2.6433
1358039783000,Cable1_789,2.501
1358043384000,Cable1_789,2.3598
1358046985000,Cable1_789,2.6079
1358050586000,Cable1_789,2.8292
1358054187000,Cable1_789,2.1645
1358057788000,Cable1_789,2.4165
1358061389000,Cable1_789,2.1142
1358064990000,Cable1_789,2.1085
1358068591000,Cable1_789,2.0539
1358072192000,Cable1_789,1.9619
1358075793000,Cable1_789,2.1063
1358079394000,Cable1_789,1.7598
1358082995000,Cable1_789,2.0243
1358086596000,Cable1_789,1.966
1358090197000,Cable1_789,2.0388
1358093798000,Cable1_789,1.6396
1358097399000,Cable1_789,1.6912
1358101000000,Cable1_789,1.3441
1358104601000,Cable1_789,1.5791
1358108202000,Cable1_789,1.1692
1358111803000,Cable1_789,1.3305
1358115404000,Cable1_789,1.558
1358119005000,Cable1_789,1.3435
1358122606000,Cable1_789,1.0452
1358126207000,Cable1_789,1.2893
1358129808000,Cable1_789,1.1356
1358133409000,Cable1_789,1.1943
1358137010000,Cable1_789,0.6251
1358140611000,Cable1_789,1.1374
1358144212000,Cable1_789,0.8574
1358147813000,Cable1_789,0.5767
1358151414000,Cable1_789,0.5502
1358155015000,Cable1_789,0.9752
1358158616000,Cable1_789,0.6512
1358162217000,Cable1_789,0.5961
1358165818000,Cable1_789,0.5043
1358169419000,Cable1_789,0.5165
1358173020000,Cable1_789,0.3836
1358176621000,Cable1_789,0.6867
1358180222000,Cable1_789,0.6337
1358183823000,Cable1_789,0.8974
1358187424000,Cable1_789,0.3833
1358191025000,Cable1_789,0.228
1358194626000,Cable1_789,0.4301
1358198227000,Cable1_789,0.4535
1358201828000,Cable1_789,0.0158
1358205429000,Cable1_789,-0.1115
1358209030000,Cable1_789,-0.3287
1358212631000,Cable1_789,0.024
1358216232000,Cable1_789,0.3475
1358219833000,Cable1_789,0.3391
1358223434000,Cable1_789,0.1175
1358227035000,Cable1_789,-0.2426
1358230636000,Cable1_789,-0.1213
1358234237000,Cable1_789,-0.3504
1358237838000,Cable1_789,-0.2306
1358241439000,Cable1_789,0.0171
1358245040000,Cable1_789,-0.2127
1358248641000,Cable1_789,-0.229
1358252242000,Cable1_789,-0.7256
1358255843000,Cable1_789,-0.49
1358259444000,Cable1_789,-0.1026
1358263045000,Cable1_789,-0.7724
1358266646000,Cable1_789,-0.5753
1358270247000,Cable1_789,-0.1771
1358273848000,Cable1_789,-0.5247
1358277449000,Cable1_789,-0.1865
1358281050000,Cable1_789,-1.0486
1358284651000,Cable1_789,-0.9537
1358288252000,Cable1_789,-0.6709
1358291853000,Cable1_789,-0.8202
1358295454000,Cable1_789,-0.9436
1358299055000,Cable1_789,-1.0321
1358302656000,Cable1_789,-0.6818
1358306257000,Cable1_789,-1.1622
1358309858000,Cable1_789,-0.939
1358313459000,Cable1_789,-0.8664
1358317060000,Cable1_789,-0.6724
1358320661000,Cable1_789,-0.7867
1358324262000,Cable1_789,-1.0776
1358327863000,Cable1_789,-1.1575
1358331464000,Cable1_789,-1.2976
1358335065000,Cable1_789,-1.402
1358338666000,Cable1_789,-1.5461
1358342267000,Cable1_789,-1.2965
1358345868000,Cable1_789,-1.0617
1358349469000,Cable1_789,-0.9392
1358353070000,Cable1_789,-1.357
1358356671000,Cable1_789,-1.4588
1358360272000,Cable1_789,-1.3506
1358363873000,Cable1_789,-1.2248
1358367474000,Cable1_789,-1.3555
1358371075000,Cable1_789,-1.5569
1358374676000,Cable1_789,-1.4971
1358378277000,Cable1_789,-1.5625
1358381878000,Cable1_789,-1.313
1358385479000,Cable1_789,-1.494
1358389080000,Cable1_789,-1.4546
1358392681000,Cable1_789,-1.5466
1358396282000,Cable1_789,-1.6897
1358399883000,Cable1_789,-1.6582
1358403484000,Cable1_789,-1.6644
1358407085000,Cable1_789,-1.708
1358410686000,Cable1_789,-1.6448
1358414287000,Cable1_789,-1.5457
1358417888000,Cable1_789,-1.7421
1358421489000,Cable1_789,-1.9551
1358425090000,Cable1_789,-1.8708
1358428691000,Cable1_789,-1.8104
1358432292000,Cable1_789,-1.8096
1358435893000,Cable1_789,-1.9936
1358439494000,Cable1_789,-2.024
1358443095000,Cable1_789,-1.8324
1358446696000,Cable1_789,-1.4459
1358450297000,Cable1_789,-1.3317
1358453898000,Cable1_789,-1.7627
1358457499000,Cable1_789,-1.4411
1358461100000,Cable1_789,-1.8052
1358464701000,Cable1_789,-2.0907
1358468302000,Cable1_789,-1.7112
1358471903000,Cable1_789,-1.692
1358475504000,Cable1_789,-1.5752
1358479105000,Cable1_789,-1.7746
1358482706000,Cable1_789,-1.8429
1358486307000,Cable1_789,-1.9015
1358489908000,Cable1_789,-1.8102
1358493509000,Cable1_789,-2.1954
1358497110000,Cable1_789,-2.0068
1358500711000,Cable1_789,-1.9294
1358504312000,Cable1_789,-1.8281
1358507913000,Cable1_789,-1.7184
1358511514000,Cable1_789,-1.8195
1358515115000,Cable1_789,-1.9599
1358518716000,Cable1_789,-2.038
1358522317000,Cable1_789,-2.0965
1358525918000,Cable1_789,-2.2357
1358529519000,Cable1_789,-2.1777
1358533120000,Cable1_789,-2.0463
1358536721000,Cable1_789,-2.1744
1358540322000,Cable1_789,-2.2706
1358543923000,Cable1_789,-2.2217
1358547524000,Cable1_789,-2.0364
1358551125000,Cable1_789,-2.1053
1358554726000,Cable1_789,-2.2008
1358558327000,Cable1_789,-2.1168
1358561928000,Cable1_789,-2.2446
1358565529000,Cable1_789,-2.2415
1358569130000,Cable1_789,-2.3092
1358572731000,Cable1_789,-2.1063
1358576332000,Cable1_789,-2.5147
1358579933000,Cable1_789,-2.4398
1358583534000,Cable1_789,-2.5321
1358587135000,Cable1_789,-2.411
1358590736000,Cable1_789,-2.4803
1358594337000,Cable1_789,-2.6192
1358597938000,Cable1_789,-2.5164
1358601539000,Cable1_789,-2.2178
1358605140000,Cable1_789,-2.1699
1358608741000,Cable1_789,-2.2435
1358612342000,Cable1_789,-2.2566
1358615943000,Cable1_789,-2.2434
1358619544000,Cable1_789,-2.3622
1358623145000,Cable1_789,-2.3263
1358626746000,Cable1_789,-2.5065
1358630347000,Cable1_789,-2.2656
